# LG	Marker	cM	Scaffold	Scaffold Orientation	Scaffold BP	LG BP	NodeIndex
7	21362	3.23	tig00002776_pilon	+	45597	45597	0
7	21363	3.23	tig00002776_pilon	+	45621	45621	0
7	21364	3.23	tig00002776_pilon	+	45791	45791	0
7	21365	3.23	tig00002776_pilon	+	45908	45908	0
7	21366	3.23	tig00002776_pilon	+	46257	46257	0
7	21367	3.23	tig00002776_pilon	+	52520	52520	0
7	21368	3.23	tig00002776_pilon	+	52535	52535	0
7	21369	3.23	tig00002776_pilon	+	52593	52593	0
7	21370	3.23	tig00002776_pilon	+	52663	52663	0
7	21371	3.23	tig00002776_pilon	+	52732	52732	0
7	21372	3.23	tig00002776_pilon	+	52757	52757	0
7	21373	3.23	tig00002776_pilon	+	52832	52832	0
7	21374	3.23	tig00002776_pilon	+	52919	52919	0
7	21375	3.23	tig00002776_pilon	+	52946	52946	0
7	21376	3.23	tig00002776_pilon	+	53096	53096	0
7	21377	3.23	tig00002776_pilon	+	53209	53209	0
7	21378	3.23	tig00002776_pilon	+	53223	53223	0
7	21379	3.23	tig00002776_pilon	+	53236	53236	0
7	21380	3.23	tig00002776_pilon	+	53417	53417	0
7	21381	3.23	tig00002776_pilon	+	53474	53474	0
7	21382	3.23	tig00002776_pilon	+	53553	53553	0
7	21383	3.23	tig00002776_pilon	+	53666	53666	0
7	21384	3.23	tig00002776_pilon	+	53669	53669	0
7	21385	3.23	tig00002776_pilon	+	57031	57031	0
7	21386	3.23	tig00002776_pilon	+	57354	57354	0
7	21387	3.23	tig00002776_pilon	+	57446	57446	0
7	21388	3.23	tig00002776_pilon	+	57609	57609	0
7	21393	3.23	tig00002776_pilon	+	94884	94884	0
7	21398	3.23	tig00002776_pilon	+	106285	106285	0
7	21399	3.23	tig00002776_pilon	+	106511	106511	0
7	21400	3.23	tig00002776_pilon	+	106548	106548	0
7	21401	3.23	tig00002776_pilon	+	106997	106997	0
7	21402	3.23	tig00002776_pilon	+	107002	107002	0
7	21403	3.23	tig00002776_pilon	+	107008	107008	0
7	21404	3.23	tig00002776_pilon	+	107427	107427	0
7	21405	3.23	tig00002776_pilon	+	107458	107458	0
7	21406	3.23	tig00002776_pilon	+	107589	107589	0
7	21407	3.23	tig00002776_pilon	+	107769	107769	0
7	21408	3.23	tig00002776_pilon	+	108762	108762	0
7	21409	3.23	tig00002776_pilon	+	108768	108768	0
7	21410	3.23	tig00002776_pilon	+	108773	108773	0
7	21411	3.23	tig00002776_pilon	+	108783	108783	0
7	21412	3.23	tig00002776_pilon	+	108813	108813	0
7	21413	3.23	tig00002776_pilon	+	108834	108834	0
7	21414	3.23	tig00002776_pilon	+	108838	108838	0
7	21415	3.23	tig00002776_pilon	+	108855	108855	0
7	21416	3.23	tig00002776_pilon	+	108870	108870	0
7	21417	3.23	tig00002776_pilon	+	139044	139044	0
7	21418	3.23	tig00002776_pilon	+	139058	139058	0
7	21419	3.23	tig00002776_pilon	+	139063	139063	0
7	21420	3.23	tig00002776_pilon	+	139082	139082	0
7	21421	3.23	tig00002776_pilon	+	139092	139092	0
7	21422	3.23	tig00002776_pilon	+	139108	139108	0
7	21423	3.23	tig00002776_pilon	+	139443	139443	0
7	21427	3.23	tig00002776_pilon	+	142084	142084	0
7	21428	3.23	tig00002776_pilon	+	142102	142102	0
7	21429	3.23	tig00002776_pilon	+	142103	142103	0
7	21430	3.23	tig00002776_pilon	+	142118	142118	0
7	21431	3.23	tig00002776_pilon	+	142132	142132	0
7	21432	3.23	tig00002776_pilon	+	142161	142161	0
7	21433	3.23	tig00002776_pilon	+	143447	143447	0
7	21434	3.23	tig00002776_pilon	+	143722	143722	0
7	21435	3.23	tig00002776_pilon	+	143723	143723	0
7	21440	3.23	tig00002776_pilon	+	149013	149013	0
7	21441	3.23	tig00002776_pilon	+	149109	149109	0
7	21442	3.23	tig00002776_pilon	+	149124	149124	0
7	21443	3.23	tig00002776_pilon	+	149182	149182	0
7	21444	3.23	tig00002776_pilon	+	149184	149184	0
7	21445	3.23	tig00002776_pilon	+	149743	149743	0
7	21448	3.23	tig00002776_pilon	+	161009	161009	0
7	21449	3.23	tig00002776_pilon	+	161168	161168	0
7	21450	3.23	tig00002776_pilon	+	161349	161349	0
7	21452	3.23	tig00002776_pilon	+	179847	179847	0
7	21453	3.23	tig00002776_pilon	+	179901	179901	0
7	21454	3.23	tig00002776_pilon	+	180103	180103	0
7	21455	3.23	tig00002776_pilon	+	180160	180160	0
7	21456	3.23	tig00002776_pilon	+	180257	180257	0
7	21457	3.23	tig00002776_pilon	+	180342	180342	0
7	21458	3.23	tig00002776_pilon	+	180346	180346	0
7	21459	3.23	tig00002776_pilon	+	180381	180381	0
7	21460	3.23	tig00002776_pilon	+	180419	180419	0
7	21461	3.23	tig00002776_pilon	+	188091	188091	0
7	21462	3.23	tig00002776_pilon	+	190509	190509	0
7	21463	3.23	tig00002776_pilon	+	190512	190512	0
7	21467	3.23	tig00002776_pilon	+	192228	192228	0
7	21468	3.23	tig00002776_pilon	+	192274	192274	0
7	21469	3.23	tig00002776_pilon	+	192319	192319	0
7	21470	3.23	tig00002776_pilon	+	192336	192336	0
7	21471	3.23	tig00002776_pilon	+	192402	192402	0
7	21472	3.23	tig00002776_pilon	+	192416	192416	0
7	21473	3.23	tig00002776_pilon	+	192462	192462	0
7	21474	3.23	tig00002776_pilon	+	192540	192540	0
7	21475	3.23	tig00002776_pilon	+	192878	192878	0
7	21476	3.23	tig00002776_pilon	+	192961	192961	0
7	21477	3.23	tig00002776_pilon	+	193011	193011	0
7	21478	3.23	tig00002776_pilon	+	193042	193042	0
7	21479	3.23	tig00002776_pilon	+	193077	193077	0
7	21480	3.23	tig00002776_pilon	+	193123	193123	0
7	21481	3.23	tig00002776_pilon	+	193333	193333	0
7	21482	3.23	tig00002776_pilon	+	193361	193361	0
7	21483	3.23	tig00002776_pilon	+	193371	193371	0
7	21484	3.23	tig00002776_pilon	+	193423	193423	0
7	21485	3.23	tig00002776_pilon	+	193424	193424	0
7	21486	3.23	tig00002776_pilon	+	193429	193429	0
7	21487	3.23	tig00002776_pilon	+	193430	193430	0
7	21488	3.23	tig00002776_pilon	+	193431	193431	0
7	21489	3.23	tig00002776_pilon	+	193439	193439	0
7	21490	3.23	tig00002776_pilon	+	193456	193456	0
7	21491	3.23	tig00002776_pilon	+	193461	193461	0
7	21492	3.23	tig00002776_pilon	+	193466	193466	0
7	21493	3.23	tig00002776_pilon	+	193479	193479	0
7	21494	3.23	tig00002776_pilon	+	193480	193480	0
7	21495	3.23	tig00002776_pilon	+	193497	193497	0
7	21496	3.23	tig00002776_pilon	+	193502	193502	0
7	21497	3.23	tig00002776_pilon	+	193557	193557	0
7	7714	3.23	tig00000847_pilon	+	57350	301364	1
7	7715	3.23	tig00000847_pilon	+	57455	301469	1
7	7716	3.23	tig00000847_pilon	+	57479	301493	1
7	7717	3.23	tig00000847_pilon	+	57660	301674	1
7	7718	3.23	tig00000847_pilon	+	57968	301982	1
7	7719	3.23	tig00000847_pilon	+	58568	302582	1
7	7720	3.23	tig00000847_pilon	+	58593	302607	1
7	7721	3.23	tig00000847_pilon	+	59530	303544	1
7	7722	3.23	tig00000847_pilon	+	59536	303550	1
7	7723	3.23	tig00000847_pilon	+	59586	303600	1
7	7724	3.23	tig00000847_pilon	+	59592	303606	1
7	7725	3.23	tig00000847_pilon	+	59685	303699	1
7	7726	3.23	tig00000847_pilon	+	59705	303719	1
7	7727	3.23	tig00000847_pilon	+	59716	303730	1
7	7728	3.23	tig00000847_pilon	+	59737	303751	1
7	7729	3.23	tig00000847_pilon	+	59738	303752	1
7	7730	3.23	tig00000847_pilon	+	62042	306056	1
7	7731	3.23	tig00000847_pilon	+	62201	306215	1
7	7732	3.23	tig00000847_pilon	+	62246	306260	1
7	7733	3.23	tig00000847_pilon	+	62329	306343	1
7	7734	3.23	tig00000847_pilon	+	62401	306415	1
7	7735	3.23	tig00000847_pilon	+	62627	306641	1
7	7736	3.23	tig00000847_pilon	+	62635	306649	1
7	7737	3.23	tig00000847_pilon	+	62789	306803	1
7	7738	3.23	tig00000847_pilon	+	63015	307029	1
7	7739	3.23	tig00000847_pilon	+	63410	307424	1
7	7740	3.23	tig00000847_pilon	+	74226	318240	1
7	7741	3.23	tig00000847_pilon	+	74800	318814	1
7	7742	3.23	tig00000847_pilon	+	75047	319061	1
7	7743	3.23	tig00000847_pilon	+	89228	333242	1
7	7744	3.23	tig00000847_pilon	+	89324	333338	1
7	7745	3.23	tig00000847_pilon	+	89774	333788	1
7	7746	3.23	tig00000847_pilon	+	95821	339835	1
7	7747	3.23	tig00000847_pilon	+	95847	339861	1
7	7748	3.23	tig00000847_pilon	+	96032	340046	1
7	7749	3.23	tig00000847_pilon	+	96081	340095	1
7	7750	3.23	tig00000847_pilon	+	101365	345379	1
7	7751	3.23	tig00000847_pilon	+	101583	345597	1
7	7753	3.23	tig00000847_pilon	+	104622	348636	1
7	7754	3.23	tig00000847_pilon	+	104707	348721	1
7	7755	3.23	tig00000847_pilon	+	104709	348723	1
7	7756	3.23	tig00000847_pilon	+	104745	348759	1
7	7757	3.23	tig00000847_pilon	+	105104	349118	1
7	7760	3.23	tig00000847_pilon	+	116944	360958	1
7	7761	3.23	tig00000847_pilon	+	117232	361246	1
7	7762	3.23	tig00000847_pilon	+	117556	361570	1
7	7770	3.23	tig00000847_pilon	+	124690	368704	1
7	7771	3.23	tig00000847_pilon	+	125392	369406	1
7	7774	3.23	tig00000847_pilon	+	139019	383033	1
7	7775	3.23	tig00000847_pilon	+	139542	383556	1
7	7776	3.23	tig00000847_pilon	+	139628	383642	1
7	7777	3.23	tig00000847_pilon	+	139757	383771	1
7	21115	3.76	tig00002679_pilon	-	1886064	465756	2
7	21114	3.76	tig00002679_pilon	-	1885974	465846	2
7	21113	3.76	tig00002679_pilon	-	1885900	465920	2
7	21112	3.76	tig00002679_pilon	-	1885885	465935	2
7	21111	3.76	tig00002679_pilon	-	1885838	465982	2
7	21084	4.3	tig00002679_pilon	-	1862677	489143	2
7	21083	4.3	tig00002679_pilon	-	1862668	489152	2
7	21082	4.3	tig00002679_pilon	-	1862648	489172	2
7	21081	4.3	tig00002679_pilon	-	1862628	489192	2
7	21080	4.3	tig00002679_pilon	-	1862622	489198	2
7	21079	4.3	tig00002679_pilon	-	1862588	489232	2
7	21078	4.3	tig00002679_pilon	-	1862553	489267	2
7	21077	4.3	tig00002679_pilon	-	1862520	489300	2
7	21076	4.3	tig00002679_pilon	-	1862510	489310	2
7	21075	4.3	tig00002679_pilon	-	1862504	489316	2
7	21074	4.3	tig00002679_pilon	-	1862397	489423	2
7	21073	4.3	tig00002679_pilon	-	1862388	489432	2
7	21072	4.3	tig00002679_pilon	-	1862316	489504	2
7	21062	4.84	tig00002679_pilon	-	1841675	510145	2
7	21061	4.84	tig00002679_pilon	-	1841549	510271	2
7	21060	4.84	tig00002679_pilon	-	1841374	510446	2
7	21059	4.84	tig00002679_pilon	-	1840982	510838	2
7	21058	4.84	tig00002679_pilon	-	1840979	510841	2
7	21057	4.84	tig00002679_pilon	-	1840974	510846	2
7	21056	4.84	tig00002679_pilon	-	1840973	510847	2
7	21055	4.84	tig00002679_pilon	-	1840968	510852	2
7	21054	4.84	tig00002679_pilon	-	1840897	510923	2
7	21053	4.84	tig00002679_pilon	-	1840815	511005	2
7	21052	5.38	tig00002679_pilon	-	1840759	511061	2
7	21051	5.38	tig00002679_pilon	-	1840747	511073	2
7	21050	5.38	tig00002679_pilon	-	1834623	517197	2
7	21049	5.38	tig00002679_pilon	-	1834559	517261	2
7	21048	5.38	tig00002679_pilon	-	1834495	517325	2
7	21047	5.38	tig00002679_pilon	-	1834433	517387	2
7	21046	5.38	tig00002679_pilon	-	1834387	517433	2
7	21044	5.38	tig00002679_pilon	-	1825772	526048	2
7	21043	5.38	tig00002679_pilon	-	1825718	526102	2
7	21042	5.38	tig00002679_pilon	-	1825469	526351	2
7	21041	5.38	tig00002679_pilon	-	1810315	541505	2
7	21040	5.38	tig00002679_pilon	-	1810302	541518	2
7	21039	5.38	tig00002679_pilon	-	1810253	541567	2
7	21038	5.38	tig00002679_pilon	-	1809773	542047	2
7	21032	5.38	tig00002679_pilon	-	1799524	552296	2
7	21031	5.38	tig00002679_pilon	-	1799445	552375	2
7	21030	5.38	tig00002679_pilon	-	1799439	552381	2
7	21029	5.38	tig00002679_pilon	-	1799406	552414	2
7	21028	5.38	tig00002679_pilon	-	1799400	552420	2
7	21027	5.38	tig00002679_pilon	-	1799370	552450	2
7	21026	5.38	tig00002679_pilon	-	1799300	552520	2
7	21025	5.38	tig00002679_pilon	-	1799197	552623	2
7	21024	5.38	tig00002679_pilon	-	1799187	552633	2
7	21023	5.38	tig00002679_pilon	-	1799183	552637	2
7	21022	5.38	tig00002679_pilon	-	1799173	552647	2
7	21021	5.38	tig00002679_pilon	-	1799039	552781	2
7	21020	5.38	tig00002679_pilon	-	1798801	553019	2
7	21010	6.45	tig00002679_pilon	-	1789735	562085	2
7	21009	6.45	tig00002679_pilon	-	1789688	562132	2
7	21008	6.45	tig00002679_pilon	-	1789652	562168	2
7	21007	6.45	tig00002679_pilon	-	1789623	562197	2
7	21006	6.45	tig00002679_pilon	-	1789622	562198	2
7	21005	6.45	tig00002679_pilon	-	1789617	562203	2
7	21004	6.45	tig00002679_pilon	-	1789541	562279	2
7	20998	6.45	tig00002679_pilon	-	1741545	610275	2
7	20997	6.45	tig00002679_pilon	-	1741398	610422	2
7	20996	6.45	tig00002679_pilon	-	1741341	610479	2
7	20995	6.45	tig00002679_pilon	-	1741333	610487	2
7	20994	6.45	tig00002679_pilon	-	1741330	610490	2
7	20993	6.45	tig00002679_pilon	-	1741168	610652	2
7	20992	6.45	tig00002679_pilon	-	1740976	610844	2
7	20991	6.45	tig00002679_pilon	-	1740859	610961	2
7	20990	6.45	tig00002679_pilon	-	1740854	610966	2
7	20989	6.45	tig00002679_pilon	-	1740836	610984	2
7	20988	6.45	tig00002679_pilon	-	1740798	611022	2
7	20987	6.45	tig00002679_pilon	-	1740783	611037	2
7	20986	6.45	tig00002679_pilon	-	1733419	618401	2
7	20985	6.45	tig00002679_pilon	-	1733408	618412	2
7	20984	6.45	tig00002679_pilon	-	1733334	618486	2
7	20983	6.45	tig00002679_pilon	-	1733313	618507	2
7	20982	6.45	tig00002679_pilon	-	1733294	618526	2
7	20981	6.45	tig00002679_pilon	-	1733251	618569	2
7	20980	6.45	tig00002679_pilon	-	1733007	618813	2
7	20979	6.45	tig00002679_pilon	-	1732999	618821	2
7	20978	6.45	tig00002679_pilon	-	1732994	618826	2
7	20977	6.45	tig00002679_pilon	-	1732649	619171	2
7	20976	6.45	tig00002679_pilon	-	1732085	619735	2
7	20972	6.45	tig00002679_pilon	-	1703218	648602	2
7	20971	6.45	tig00002679_pilon	-	1702971	648849	2
7	20970	6.45	tig00002679_pilon	-	1702850	648970	2
7	20969	6.45	tig00002679_pilon	-	1702846	648974	2
7	20968	6.45	tig00002679_pilon	-	1702678	649142	2
7	20967	6.45	tig00002679_pilon	-	1702456	649364	2
7	20966	6.45	tig00002679_pilon	-	1697690	654130	2
7	20965	6.45	tig00002679_pilon	-	1697675	654145	2
7	20964	6.45	tig00002679_pilon	-	1697591	654229	2
7	20963	6.45	tig00002679_pilon	-	1697101	654719	2
7	20962	6.45	tig00002679_pilon	-	1697064	654756	2
7	20961	6.45	tig00002679_pilon	-	1689273	662547	2
7	20960	6.45	tig00002679_pilon	-	1689259	662561	2
7	20959	6.45	tig00002679_pilon	-	1689163	662657	2
7	20958	6.45	tig00002679_pilon	-	1689049	662771	2
7	20957	6.45	tig00002679_pilon	-	1688885	662935	2
7	20948	6.45	tig00002679_pilon	-	1683689	668131	2
7	20947	6.45	tig00002679_pilon	-	1683660	668160	2
7	20946	6.45	tig00002679_pilon	-	1683582	668238	2
7	20945	6.45	tig00002679_pilon	-	1683298	668522	2
7	20944	6.45	tig00002679_pilon	-	1683187	668633	2
7	20943	6.45	tig00002679_pilon	-	1683123	668697	2
7	20942	6.45	tig00002679_pilon	-	1683103	668717	2
7	20941	6.45	tig00002679_pilon	-	1682776	669044	2
7	20940	6.45	tig00002679_pilon	-	1661475	690345	2
7	20939	6.45	tig00002679_pilon	-	1661424	690396	2
7	20938	6.45	tig00002679_pilon	-	1661358	690462	2
7	20937	6.45	tig00002679_pilon	-	1661186	690634	2
7	20926	6.99	tig00002679_pilon	-	1548899	802921	2
7	20925	7.53	tig00002679_pilon	-	1527690	824130	2
7	20924	7.53	tig00002679_pilon	-	1527636	824184	2
7	20920	9.68	tig00002679_pilon	-	1462050	889770	2
7	20918	10.75	tig00002679_pilon	-	1409259	942561	2
7	20917	10.75	tig00002679_pilon	-	1408964	942856	2
7	20916	10.75	tig00002679_pilon	-	1408288	943532	2
7	20915	10.75	tig00002679_pilon	-	1408212	943608	2
7	20909	10.75	tig00002679_pilon	-	1384667	967153	2
7	20908	10.75	tig00002679_pilon	-	1384595	967225	2
7	20907	10.75	tig00002679_pilon	-	1384564	967256	2
7	20906	10.75	tig00002679_pilon	-	1384483	967337	2
7	20891	11.83	tig00002679_pilon	-	1336017	1015803	2
7	20890	11.83	tig00002679_pilon	-	1336000	1015820	2
7	20889	11.83	tig00002679_pilon	-	1335991	1015829	2
7	20879	11.83	tig00002679_pilon	-	1328850	1022970	2
7	20878	11.83	tig00002679_pilon	-	1328796	1023024	2
7	20877	11.83	tig00002679_pilon	-	1328742	1023078	2
7	20876	11.83	tig00002679_pilon	-	1328684	1023136	2
7	20875	11.83	tig00002679_pilon	-	1328667	1023153	2
7	20874	11.83	tig00002679_pilon	-	1328665	1023155	2
7	20873	11.83	tig00002679_pilon	-	1308274	1043546	2
7	20872	11.83	tig00002679_pilon	-	1308116	1043704	2
7	20871	11.83	tig00002679_pilon	-	1308025	1043795	2
7	20870	11.83	tig00002679_pilon	-	1308024	1043796	2
7	20869	11.83	tig00002679_pilon	-	1307823	1043997	2
7	20859	11.83	tig00002679_pilon	-	1266745	1085075	2
7	20858	11.83	tig00002679_pilon	-	1266175	1085645	2
7	20857	13.44	tig00002679_pilon	-	1181566	1170254	2
7	20856	13.44	tig00002679_pilon	-	1181467	1170353	2
7	20855	13.44	tig00002679_pilon	-	1181232	1170588	2
7	20854	13.44	tig00002679_pilon	-	1181105	1170715	2
7	20853	13.44	tig00002679_pilon	-	1181102	1170718	2
7	20852	13.44	tig00002679_pilon	-	1181053	1170767	2
7	20851	13.44	tig00002679_pilon	-	1181052	1170768	2
7	20849	13.44	tig00002679_pilon	-	1152868	1198952	2
7	20848	13.44	tig00002679_pilon	-	1152854	1198966	2
7	20845	13.98	tig00002679_pilon	-	1056077	1295743	2
7	20844	13.98	tig00002679_pilon	-	1056074	1295746	2
7	20843	13.98	tig00002679_pilon	-	1055908	1295912	2
7	20842	13.98	tig00002679_pilon	-	1055869	1295951	2
7	20841	13.98	tig00002679_pilon	-	1055851	1295969	2
7	20840	13.98	tig00002679_pilon	-	1055776	1296044	2
7	20835	15.05	tig00002679_pilon	-	1015636	1336184	2
7	20834	15.05	tig00002679_pilon	-	1015586	1336234	2
7	20833	15.05	tig00002679_pilon	-	1015347	1336473	2
7	20832	15.05	tig00002679_pilon	-	1015336	1336484	2
7	20831	15.05	tig00002679_pilon	-	1006339	1345481	2
7	20830	15.05	tig00002679_pilon	-	1006244	1345576	2
7	20829	15.05	tig00002679_pilon	-	1006201	1345619	2
7	20828	15.05	tig00002679_pilon	-	1006194	1345626	2
7	20827	15.05	tig00002679_pilon	-	1005885	1345935	2
7	20826	15.05	tig00002679_pilon	-	1005804	1346016	2
7	20825	15.05	tig00002679_pilon	-	1005642	1346178	2
7	20824	15.05	tig00002679_pilon	-	990080	1361740	2
7	20823	15.05	tig00002679_pilon	-	987996	1363824	2
7	20822	15.05	tig00002679_pilon	-	987732	1364088	2
7	20821	15.05	tig00002679_pilon	-	987378	1364442	2
7	20820	15.05	tig00002679_pilon	-	972844	1378976	2
7	20818	15.05	tig00002679_pilon	-	943268	1408552	2
7	20817	15.05	tig00002679_pilon	-	943261	1408559	2
7	20816	15.05	tig00002679_pilon	-	943256	1408564	2
7	20812	16.67	tig00002679_pilon	-	874747	1477073	2
7	20807	16.67	tig00002679_pilon	-	870337	1481483	2
7	20806	16.67	tig00002679_pilon	-	869876	1481944	2
7	20793	16.67	tig00002679_pilon	-	789716	1562104	2
7	20792	16.67	tig00002679_pilon	-	789620	1562200	2
7	20791	16.67	tig00002679_pilon	-	789254	1562566	2
7	20790	16.67	tig00002679_pilon	-	789173	1562647	2
7	20789	16.67	tig00002679_pilon	-	789041	1562779	2
7	20787	18.28	tig00002679_pilon	-	565542	1786278	2
7	20786	18.28	tig00002679_pilon	-	565358	1786462	2
7	20785	18.82	tig00002679_pilon	-	505788	1846032	2
7	20784	18.82	tig00002679_pilon	-	505787	1846033	2
7	20783	18.82	tig00002679_pilon	-	501393	1850427	2
7	20782	18.82	tig00002679_pilon	-	500859	1850961	2
7	20781	20.43	tig00002679_pilon	-	493559	1858261	2
7	20780	20.43	tig00002679_pilon	-	493061	1858759	2
7	20779	20.97	tig00002679_pilon	-	304199	2047621	2
7	20778	20.97	tig00002679_pilon	-	304186	2047634	2
7	20772	20.97	tig00002679_pilon	-	226154	2125666	2
7	20771	20.97	tig00002679_pilon	-	226127	2125693	2
7	20770	20.97	tig00002679_pilon	-	226094	2125726	2
7	20769	20.97	tig00002679_pilon	-	226029	2125791	2
7	20768	20.97	tig00002679_pilon	-	226027	2125793	2
7	20767	21.51	tig00002679_pilon	-	225549	2126271	2
7	20766	21.51	tig00002679_pilon	-	225533	2126287	2
7	20765	21.51	tig00002679_pilon	-	225257	2126563	2
7	20764	21.51	tig00002679_pilon	-	225208	2126612	2
7	20763	21.51	tig00002679_pilon	-	225205	2126615	2
7	20762	21.51	tig00002679_pilon	-	218204	2133616	2
7	20761	21.51	tig00002679_pilon	-	218190	2133630	2
7	20760	21.51	tig00002679_pilon	-	218053	2133767	2
7	20759	21.51	tig00002679_pilon	-	217897	2133923	2
7	20758	21.51	tig00002679_pilon	-	213627	2138193	2
7	20757	22.04	tig00002679_pilon	-	201198	2150622	2
7	20756	22.04	tig00002679_pilon	-	201010	2150810	2
7	20755	22.04	tig00002679_pilon	-	200753	2151067	2
7	20754	22.04	tig00002679_pilon	-	200681	2151139	2
7	20753	22.04	tig00002679_pilon	-	200477	2151343	2
7	20752	22.04	tig00002679_pilon	-	200435	2151385	2
7	20751	22.04	tig00002679_pilon	-	200395	2151425	2
7	20750	22.04	tig00002679_pilon	-	186109	2165711	2
7	20749	22.04	tig00002679_pilon	-	186069	2165751	2
7	20748	22.04	tig00002679_pilon	-	186012	2165808	2
7	20747	22.04	tig00002679_pilon	-	185989	2165831	2
7	20746	22.04	tig00002679_pilon	-	185862	2165958	2
7	20745	22.04	tig00002679_pilon	-	154490	2197330	2
7	20744	22.04	tig00002679_pilon	-	154473	2197347	2
7	20743	22.04	tig00002679_pilon	-	154446	2197374	2
7	20742	22.04	tig00002679_pilon	-	154431	2197389	2
7	20741	22.04	tig00002679_pilon	-	154414	2197406	2
7	20740	22.04	tig00002679_pilon	-	152285	2199535	2
7	20739	22.04	tig00002679_pilon	-	152263	2199557	2
7	20738	22.04	tig00002679_pilon	-	152191	2199629	2
7	20737	22.04	tig00002679_pilon	-	152180	2199640	2
7	20736	22.04	tig00002679_pilon	-	152177	2199643	2
7	20735	22.04	tig00002679_pilon	-	152036	2199784	2
7	20734	22.04	tig00002679_pilon	-	151997	2199823	2
7	20733	22.04	tig00002679_pilon	-	151964	2199856	2
7	20732	22.04	tig00002679_pilon	-	151922	2199898	2
7	20731	22.04	tig00002679_pilon	-	105540	2246280	2
7	20730	22.04	tig00002679_pilon	-	105505	2246315	2
7	20729	22.04	tig00002679_pilon	-	104792	2247028	2
7	20728	22.04	tig00002679_pilon	-	104791	2247029	2
7	20727	22.58	tig00002679_pilon	-	46065	2305755	2
7	4539	23.66	tig00000267_pilon	-	510787	3044966	3
7	4538	23.66	tig00000267_pilon	-	510603	3045150	3
7	4498	23.66	tig00000267_pilon	-	139560	3416193	3
7	4497	23.66	tig00000267_pilon	-	139504	3416249	3
7	4496	23.66	tig00000267_pilon	-	139445	3416308	3
7	4495	23.66	tig00000267_pilon	-	139444	3416309	3
7	4494	23.66	tig00000267_pilon	-	139419	3416334	3
7	4493	24.19	tig00000267_pilon	-	113663	3442090	3
7	4492	24.19	tig00000267_pilon	-	113181	3442572	3
7	4491	24.19	tig00000267_pilon	-	113148	3442605	3
7	4490	24.73	tig00000267_pilon	-	112891	3442862	3
7	4489	24.73	tig00000267_pilon	-	112759	3442994	3
7	4488	24.73	tig00000267_pilon	-	112756	3442997	3
7	4487	24.73	tig00000267_pilon	-	112740	3443013	3
7	4486	24.73	tig00000267_pilon	-	112526	3443227	3
7	4485	24.73	tig00000267_pilon	-	112512	3443241	3
7	4484	24.73	tig00000267_pilon	-	112441	3443312	3
7	4483	24.73	tig00000267_pilon	-	112273	3443480	3
7	4482	24.73	tig00000267_pilon	-	87974	3467779	3
7	19253	26.35	tig00002573_pilon	-	1965536	3737343	4
7	19252	26.35	tig00002573_pilon	-	1965519	3737360	4
7	19251	26.35	tig00002573_pilon	-	1965512	3737367	4
